date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2018-07-15,Yobe,Damaturu,Damaturu (Sunday Market),2391,11.74,11.96,vegetables and fruits,Bananas,254,1.3 KG,actual,Retail,NGN,150,0.49
2018-07-15,Yobe,Damaturu,Damaturu (Sunday Market),2391,11.74,11.96,vegetables and fruits,Onions,173,0.5 KG,actual,Retail,NGN,125,0.41
2018-07-15,Yobe,Damaturu,Damaturu (Sunday Market),2391,11.74,11.96,vegetables and fruits,Spinach,404,300 G,actual,Retail,NGN,50,0.16
2018-07-15,Yobe,Damaturu,Damaturu (Sunday Market),2391,11.74,11.96,vegetables and fruits,Tomatoes,114,0.5 KG,actual,Retail,NGN,80,0.26
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,cereals and tubers,Millet,73,2.6 KG,actual,Retail,NGN,316,1.04
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,900,2.95
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,"meat, fish and eggs",Fish,139,KG,actual,Retail,NGN,125,0.41
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,NGN,1100,3.61
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,NGN,1300,4.27
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,miscellaneous food,Sugar,97,500 G,actual,Retail,NGN,173,0.57
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,oil and fats,Oil (palm),62,L,actual,Retail,NGN,600,1.97
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,pulses and nuts,Beans (red),78,2.5 KG,actual,Retail,NGN,1146,3.76
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,pulses and nuts,Beans (white),66,2.5 KG,actual,Retail,NGN,938,3.08
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,pulses and nuts,Cowpeas,218,2.5 KG,actual,Retail,NGN,573,1.88
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,pulses and nuts,Groundnuts,153,2.2 KG,actual,Retail,NGN,642,2.11
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,vegetables and fruits,Bananas,254,1.3 KG,actual,Retail,NGN,200,0.66
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,vegetables and fruits,Onions,173,0.5 KG,actual,Retail,NGN,100,0.33
2018-07-15,Yobe,Geidam,Geidam,2393,12.89,11.92,vegetables and fruits,Watermelons,716,2.1 KG,actual,Retail,NGN,200,0.66
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,cereals and tubers,Maize flour,76,2.1 KG,actual,Retail,NGN,283,0.93
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,cereals and tubers,Millet,73,2.6 KG,actual,Retail,NGN,232,0.76
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,950,3.12
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,675,2.21
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,cereals and tubers,Sorghum,65,2.7 KG,actual,Retail,NGN,260,0.85
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,cereals and tubers,Yam,99,2.5 KG,actual,Retail,NGN,403,1.32
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,"meat, fish and eggs",Fish,139,KG,actual,Retail,NGN,292,0.96
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,NGN,1200,3.94
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,milk and dairy,Milk (powder),238,400 G,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,miscellaneous food,Salt,185,250 G,actual,Retail,NGN,200,0.66
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,miscellaneous food,Sugar,97,500 G,actual,Retail,NGN,221,0.73
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,pulses and nuts,Beans (red),78,2.5 KG,actual,Retail,NGN,833,2.73
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,pulses and nuts,Beans (white),66,2.5 KG,actual,Retail,NGN,677,2.22
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,vegetables and fruits,Onions,173,0.5 KG,actual,Retail,NGN,125,0.41
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,vegetables and fruits,Oranges,360,400 G,actual,Retail,NGN,100,0.33
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,vegetables and fruits,Spinach,404,300 G,actual,Retail,NGN,50,0.16
2018-07-15,Yobe,Gujba,Gujba (Buni Yadi),2390,11.29,12,vegetables and fruits,Watermelons,716,2.1 KG,actual,Retail,NGN,200,0.66
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,579,1.9
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,"meat, fish and eggs",Fish,139,KG,actual,Retail,NGN,167,0.55
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,NGN,900,2.95
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,milk and dairy,Milk (powder),238,400 G,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,miscellaneous food,Salt,185,250 G,actual,Retail,NGN,150,0.49
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,miscellaneous food,Sugar,97,500 G,actual,Retail,NGN,192,0.63
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,oil and fats,Oil (palm),62,L,actual,Retail,NGN,800,2.62
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,pulses and nuts,Cowpeas,218,2.5 KG,actual,Retail,NGN,625,2.05
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,pulses and nuts,Groundnuts,153,2.2 KG,actual,Retail,NGN,550,1.8
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,vegetables and fruits,Bananas,254,1.3 KG,actual,Retail,NGN,150,0.49
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,vegetables and fruits,Onions,173,0.5 KG,actual,Retail,NGN,100,0.33
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,vegetables and fruits,Oranges,360,400 G,actual,Retail,NGN,50,0.16
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,vegetables and fruits,Spinach,404,300 G,actual,Retail,NGN,50,0.16
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,vegetables and fruits,Tomatoes,114,0.5 KG,actual,Retail,NGN,70,0.23
2018-07-15,Yobe,Gulani,Gulani (Tettaba),2400,10.81,11.73,vegetables and fruits,Watermelons,716,2.1 KG,actual,Retail,NGN,100,0.33
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,cereals and tubers,Maize flour,76,2.1 KG,actual,Retail,NGN,242,0.79
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,cereals and tubers,Sorghum,65,2.7 KG,actual,Retail,NGN,312,1.02
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,cereals and tubers,Yam,99,2.5 KG,actual,Retail,NGN,242,0.79
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,NGN,1050,3.45
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,"meat, fish and eggs",Fish,139,KG,actual,Retail,NGN,208,0.68
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,NGN,1300,4.27
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,milk and dairy,Milk (powder),238,400 G,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,miscellaneous food,Salt,185,250 G,actual,Retail,NGN,200,0.66
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,oil and fats,Oil (palm),62,L,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,oil and fats,Oil (vegetable),96,L,actual,Retail,NGN,800,2.62
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,pulses and nuts,Beans (red),78,2.5 KG,actual,Retail,NGN,1250,4.1
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,pulses and nuts,Groundnuts,153,2.2 KG,actual,Retail,NGN,642,2.11
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,vegetables and fruits,Bananas,254,1.3 KG,actual,Retail,NGN,150,0.49
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,vegetables and fruits,Onions,173,0.5 KG,actual,Retail,NGN,125,0.41
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,vegetables and fruits,Spinach,404,300 G,actual,Retail,NGN,50,0.16
2018-07-15,Yobe,Jakusko,Jakusko,2399,12.2,10.88,vegetables and fruits,Tomatoes,114,0.5 KG,actual,Retail,NGN,100,0.33
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,cereals and tubers,Maize flour,76,2.1 KG,actual,Retail,NGN,242,0.79
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,900,2.95
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,675,2.21
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,cereals and tubers,Sorghum,65,2.7 KG,actual,Retail,NGN,312,1.02
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,cereals and tubers,Yam,99,2.5 KG,actual,Retail,NGN,323,1.06
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,"meat, fish and eggs",Fish,139,KG,actual,Retail,NGN,125,0.41
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,milk and dairy,Milk (powder),238,400 G,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,miscellaneous food,Salt,185,250 G,actual,Retail,NGN,200,0.66
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,miscellaneous food,Sugar,97,500 G,actual,Retail,NGN,212,0.7
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,oil and fats,Oil (vegetable),96,L,actual,Retail,NGN,600,1.97
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,pulses and nuts,Beans (red),78,2.5 KG,actual,Retail,NGN,1042,3.42
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,pulses and nuts,Groundnuts,153,2.2 KG,actual,Retail,NGN,642,2.11
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,vegetables and fruits,Bananas,254,1.3 KG,actual,Retail,NGN,150,0.49
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,vegetables and fruits,Onions,173,0.5 KG,actual,Retail,NGN,88,0.29
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,vegetables and fruits,Oranges,360,400 G,actual,Retail,NGN,100,0.33
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,vegetables and fruits,Tomatoes,114,0.5 KG,actual,Retail,NGN,100,0.33
2018-07-15,Yobe,Karasuwa,Bade (Gashua),2388,12.87,11.04,vegetables and fruits,Watermelons,716,2.1 KG,actual,Retail,NGN,250,0.82
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,cereals and tubers,Maize flour,76,2.1 KG,actual,Retail,NGN,404,1.33
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,cereals and tubers,Millet,73,2.6 KG,actual,Retail,NGN,232,0.76
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,cereals and tubers,Rice (local),71,2.7 KG,actual,Retail,NGN,675,2.21
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,"meat, fish and eggs",Fish,139,KG,actual,Retail,NGN,250,0.82
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,NGN,1200,3.94
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,NGN,1300,4.27
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,miscellaneous food,Sugar,97,500 G,actual,Retail,NGN,231,0.76
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,oil and fats,Oil (palm),62,L,actual,Retail,NGN,667,2.19
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,oil and fats,Oil (vegetable),96,L,actual,Retail,NGN,667,2.19
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,pulses and nuts,Beans (red),78,2.5 KG,actual,Retail,NGN,885,2.9
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,pulses and nuts,Beans (white),66,2.5 KG,actual,Retail,NGN,729,2.39
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,pulses and nuts,Cowpeas,218,2.5 KG,actual,Retail,NGN,417,1.37
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,pulses and nuts,Groundnuts,153,2.2 KG,actual,Retail,NGN,550,1.8
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,vegetables and fruits,Bananas,254,1.3 KG,actual,Retail,NGN,200,0.66
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,vegetables and fruits,Oranges,360,400 G,actual,Retail,NGN,150,0.49
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,vegetables and fruits,Spinach,404,300 G,actual,Retail,NGN,50,0.16
2018-07-15,Yobe,Nguru,Nguru,2387,12.87,10.45,vegetables and fruits,Watermelons,716,2.1 KG,actual,Retail,NGN,200,0.66
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,"Cassava meal (gari, yellow)",482,100 KG,actual,Wholesale,NGN,23125,75.87
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,9375,30.76
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Maize flour,76,2.1 KG,actual,Retail,NGN,404,1.33
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,11375,37.32
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Millet,73,2.6 KG,actual,Retail,NGN,325,1.07
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,900,2.95
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,35500,116.48
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Sorghum,65,2.7 KG,actual,Retail,NGN,312,1.02
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Sorghum (brown),481,100 KG,actual,Wholesale,NGN,9625,31.58
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,10125,33.22
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,cereals and tubers,Yam,99,2.5 KG,actual,Retail,NGN,323,1.06
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,"meat, fish and eggs",Fish,139,KG,actual,Retail,NGN,250,0.82
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,NGN,1100,3.61
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,non-food,Fuel (petrol-gasoline),285,L,actual,Retail,NGN,143,0.47
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,oil and fats,Oil (vegetable),96,L,actual,Retail,NGN,480,1.57
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,pulses and nuts,Cowpeas,218,2.5 KG,actual,Retail,NGN,573,1.88
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,pulses and nuts,Cowpeas (brown),480,100 KG,actual,Wholesale,NGN,35500,116.48
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,pulses and nuts,Cowpeas (white),479,100 KG,actual,Wholesale,NGN,26375,86.54
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,pulses and nuts,Groundnuts,153,2.2 KG,actual,Retail,NGN,825,2.71
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,pulses and nuts,Groundnuts (shelled),119,100 KG,actual,Wholesale,NGN,18000,59.06
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,vegetables and fruits,Oranges,360,400 G,actual,Retail,NGN,250,0.82
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,vegetables and fruits,Spinach,404,300 G,actual,Retail,NGN,80,0.26
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,vegetables and fruits,Tomatoes,114,0.5 KG,actual,Retail,NGN,100,0.33
2018-07-15,Yobe,Potiskum,Potiskum,1981,11.71,11.08,vegetables and fruits,Watermelons,716,2.1 KG,actual,Retail,NGN,400,1.31
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,cereals and tubers,Maize flour,76,2.1 KG,actual,Retail,NGN,242,0.79
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,cereals and tubers,Millet,73,2.6 KG,actual,Retail,NGN,279,0.92
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,cereals and tubers,Yam,99,2.5 KG,actual,Retail,NGN,282,0.93
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,NGN,800,2.62
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,NGN,700,2.3
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,miscellaneous food,Sugar,97,500 G,actual,Retail,NGN,192,0.63
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,oil and fats,Oil (palm),62,L,actual,Retail,NGN,700,2.3
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,oil and fats,Oil (vegetable),96,L,actual,Retail,NGN,700,2.3
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,pulses and nuts,Beans (red),78,2.5 KG,actual,Retail,NGN,833,2.73
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,pulses and nuts,Beans (white),66,2.5 KG,actual,Retail,NGN,833,2.73
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,pulses and nuts,Cowpeas,218,2.5 KG,actual,Retail,NGN,521,1.71
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,vegetables and fruits,Onions,173,0.5 KG,actual,Retail,NGN,88,0.29
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,vegetables and fruits,Oranges,360,400 G,actual,Retail,NGN,60,0.2
2018-07-15,Yobe,Yunusari,Yunusari,2392,13.15,11.54,vegetables and fruits,Watermelons,716,2.1 KG,actual,Retail,NGN,300,0.98
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,cereals and tubers,Rice (imported),64,2.8 KG,actual,Retail,NGN,900,2.95
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,cereals and tubers,Sorghum,65,2.7 KG,actual,Retail,NGN,312,1.02
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,"meat, fish and eggs",Fish,139,KG,actual,Retail,NGN,42,0.14
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,NGN,900,2.95
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,"meat, fish and eggs",Meat (goat),451,KG,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,milk and dairy,Milk (powder),238,400 G,actual,Retail,NGN,1000,3.28
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,miscellaneous food,Salt,185,250 G,actual,Retail,NGN,175,0.57
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,miscellaneous food,Sugar,97,500 G,actual,Retail,NGN,173,0.57
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,pulses and nuts,Beans (red),78,2.5 KG,actual,Retail,NGN,1042,3.42
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,pulses and nuts,Cowpeas,218,2.5 KG,actual,Retail,NGN,729,2.39
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,vegetables and fruits,Bananas,254,1.3 KG,actual,Retail,NGN,200,0.66
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,vegetables and fruits,Oranges,360,400 G,actual,Retail,NGN,70,0.23
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,vegetables and fruits,Spinach,404,300 G,actual,Retail,NGN,30,0.098
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,vegetables and fruits,Tomatoes,114,0.5 KG,actual,Retail,NGN,100,0.33
2018-07-15,Yobe,Yusufari,Yusufari,2389,13.06,11.17,vegetables and fruits,Watermelons,716,2.1 KG,actual,Retail,NGN,150,0.49
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Bread,55,Unit,actual,Retail,NGN,384.03,1.26
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Gari (white),483,100 KG,actual,Wholesale,NGN,10655,34.96
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,11230,36.85
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,13910,45.64
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,25955,85.16
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,"Rice (milled, local)",592,50 KG,actual,Wholesale,NGN,25955,85.16
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Sorghum (brown),481,100 KG,actual,Wholesale,NGN,11315,37.13
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Sorghum (white),135,100 KG,actual,Wholesale,NGN,12350,40.52
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,cereals and tubers,Yam,99,2.5 KG,actual,Retail,NGN,1062,3.48
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,non-food,Fuel (diesel),284,L,actual,Retail,NGN,226.25,0.74
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,pulses and nuts,Cowpeas (white),479,100 KG,actual,Wholesale,NGN,29235,95.92
2018-07-15,Zamfara,Kaura Namoda,Kaura Namoda,1977,12.6,6.59,pulses and nuts,Groundnuts (shelled),119,100 KG,actual,Wholesale,NGN,29125,95.56
2018-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Bread,55,Unit,actual,Retail,NGN,375,1.23
2018-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Gari (white),483,100 KG,actual,Wholesale,NGN,27320,89.57
2018-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,11156,36.58
2018-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,13384,43.88
2018-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Rice (local),71,100 KG,actual,Wholesale,NGN,15920,52.2
2018-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,cereals and tubers,Yam,99,2.5 KG,actual,Retail,NGN,1163,3.81
2018-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,non-food,Fuel (diesel),284,L,actual,Retail,NGN,210,0.69
2018-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,pulses and nuts,Cowpeas (brown),480,100 KG,actual,Wholesale,NGN,32940,108
2018-08-15,Adamawa,Hong,Mubi,1980,10.27,13.26,pulses and nuts,Cowpeas (white),479,100 KG,actual,Wholesale,NGN,28252,92.63
2018-08-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Bread,55,Unit,actual,Retail,NGN,162,0.53
2018-08-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (white),67,100 KG,actual,Wholesale,NGN,9736,31.92
2018-08-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Maize (yellow),136,100 KG,actual,Wholesale,NGN,10600,34.75
2018-08-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Millet,73,100 KG,actual,Wholesale,NGN,13876,45.5
2018-08-15,Borno,Biu,Biu,1968,10.61,12.19,cereals and tubers,Rice (imported),64,50 KG,actual,Wholesale,NGN,16326.4,53.53
